,lat,lon,name,admin1,admin2,cc,coord_tuple
7691,25.89009,-80.18671,North Miami,Florida,Miami-Dade County,US,"('25.890681', '-80.1806')"
7692,19.07283,72.88261,Mumbai,Maharashtra,Mumbai Suburban,IN,"('19.081332', '72.840829')"
7693,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.373231', '54.48693')"
7694,52.41074,-1.81952,Shirley,England,Solihull,GB,"('52.4017696', '-1.8144428')"
7695,51.72783,19.64175,Andrespol,Lodz Voivodeship,Powiat lodzki wschodni,PL,"('51.7039375', '19.6032029')"
7696,51.50853,-0.12574,London,England,Greater London,GB,"('51.5117978', '-0.132825')"
7697,26.43442,50.10326,Dammam,Eastern Province,,SA,"('26.4029796', '50.038537')"
7698,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7480687', '46.6786277')"
7699,48.14816,17.10674,Bratislava,Bratislavsky,,SK,"('48.1403215', '17.121313')"
7700,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2572975', '55.2898385')"
7701,20.94896,72.89829,Jalalpur,Gujarat,Navsari,IN,"('20.9393565', '72.922563')"
7702,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.333813', '54.523688')"
7703,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1530667', '55.2375449')"
7704,20.01288,41.46767,Al Bahah,Mintaqat al Bahah,,SA,"('19.8585088', '41.5771177')"
7705,25.0657,55.17128,Dubai,Dubai,,AE,"('25.046076', '55.235482')"
7706,51.32254,4.94471,Turnhout,Flanders,Provincie Antwerpen,BE,"('51.3237097', '4.9459234')"
7707,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2495247', '55.3053822')"
7708,-29.8579,31.0292,Durban,KwaZulu-Natal,eThekwini Metropolitan Municipality,ZA,"('-29.8353935', '31.0346147')"
7709,34.94808,127.48947,Suncheon,Jeollanam-do,,KR,"('35.0607613', '127.4221609')"
7710,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2613909', '55.3256825')"
7711,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.8365733', '46.7426413')"
7712,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.217603', '55.2828107')"
7713,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0786335', '55.1528914')"
7714,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2457391', '55.3311878')"
7715,32.02581,35.86458,Al Jubayhah,Amman,,JO,"('32.000738', '35.8318901')"
7716,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7498706', '46.7651128')"
7717,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1152876', '55.2029338')"
7718,22.56263,88.36304,Kolkata,West Bengal,Kolkata,IN,"('22.515643', '88.393075')"
7719,29.365,48.00139,Ad Dasmah,Al Asimah,,KW,"('29.333508', '47.99239')"
7720,41.89193,12.51133,Rome,Latium,Citta metropolitana di Roma Capitale,IT,"('41.9007341', '12.5019301')"
7721,0.3475,32.64917,Kireka,Central Region,Wakiso District,UG,"('0.3199058', '32.6324127')"
7722,46.11594,-64.80186,Moncton,New Brunswick,,CA,"('46.1294023', '-64.8766682')"
7723,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.261819', '55.3337745')"
7724,21.54238,39.19797,Jeddah,Makkah,,SA,"('21.4673638', '39.2259084')"
7725,-14.72028,-56.3275,Nobres,Mato Grosso,Nobres,BR,"('-14.550638', '-55.8726611')"
7726,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.3366767', '54.5346229')"
7727,25.41111,55.43504,Ajman,Ajman,,AE,"('25.3902481', '55.4449755')"
7728,37.566,126.9784,Seoul,Seoul,,KR,"('37.518566', '127.0181364')"
7729,38.75534,-8.96086,Alcochete,Setubal,Alcochete,PT,"('38.7526149', '-8.9397217')"
7730,21.54238,39.19797,Jeddah,Makkah,,SA,"('21.5803533', '39.2240898')"
7731,21.54238,39.19797,Jeddah,Makkah,,SA,"('21.5930711', '39.236559')"
7732,7.07306,125.61278,Davao,Davao,,PH,"('7.0759817', '125.6130356')"
7733,25.27932,51.52245,Doha,Baladiyat ad Dawhah,,QA,"('25.3684181', '51.5512258')"
7734,47.8601,-122.2043,Mill Creek,Washington,Snohomish County,US,"('47.9102262', '-122.2125608')"
7735,34.08842,74.80298,Srinagar,Kashmir,Srinagar,IN,"('34.073627', '74.819888')"
7736,56.8519,60.6122,Yekaterinburg,Sverdlovsk,,RU,"('56.8343551', '60.5886558')"
7737,22.45,58.8,Badiyah,Ash Sharqiyah,,OM,"('20.3173398', '58.6915912')"
7738,16.77639,74.55361,Jaisingpur,Maharashtra,Kolhapur,IN,"('16.773271', '74.540208')"
7739,37.18817,-3.60667,Granada,Andalusia,Provincia de Granada,ES,"('37.177325', '-3.597222')"
7740,41.38022,2.17319,Ciutat Vella,Catalonia,Provincia de Barcelona,ES,"('41.3794018', '2.1795498')"
7741,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1180437', '55.2001653')"
7742,43.93667,12.44639,San Marino,San Marino,,SM,"('43.9336125', '12.449139')"
7743,25.0657,55.17128,Dubai,Dubai,,AE,"('24.9557906', '55.0587237')"
7744,34.01325,-6.83255,Rabat,Rabat-Sale-Zemmour-Zaer,Rabat,MA,"('34.0305224', '-6.8226298')"
7745,30.06263,31.24967,Cairo,Muhafazat al Qahirah,,EG,"('30.0612094', '31.3290135')"
7746,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.121519', '55.398565')"
7747,24.9056,67.0822,Karachi,Sindh,Karachi District,PK,"('24.9385624', '66.9921334')"
7748,11.00555,76.96612,Coimbatore,Tamil Nadu,Coimbatore,IN,"('11.0167162', '76.963404')"
7749,41.38022,2.17319,Ciutat Vella,Catalonia,Provincia de Barcelona,ES,"('41.3858392', '2.1947363')"
7750,40.41831,-3.70275,City Center,Madrid,Provincia de Madrid,ES,"('40.4197799', '-3.699314')"
7751,40.79677,-74.48154,Morristown,New Jersey,Morris County,US,"('40.7975662', '-74.4587213')"
7752,39.85316,3.12138,Alcudia,Balearic Islands,Illes Balears,ES,"('39.9075862', '3.0829526')"
7753,29.34722,47.96167,Ash Shamiyah,Al Asimah,,KW,"('29.3263541', '47.9395487')"
7754,-33.91799,25.57007,Port Elizabeth,Eastern Cape,Nelson Mandela Bay Metropolitan Municipality,ZA,"('-33.9805', '25.57902')"
7755,51.47475,-0.15547,Battersea,England,Greater London,GB,"('51.4791075', '-0.1564981')"
7756,28.58,77.33,Noida,Uttar Pradesh,Gautam Buddha Nagar,IN,"('28.595624', '77.3624097')"
7757,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2384451', '55.3045408')"
7758,26.25722,50.61194,Al Muharraq,Muharraq,,BH,"('26.2672807', '50.6158673')"
7759,25.0657,55.17128,Dubai,Dubai,,AE,"('24.9877015', '55.207479')"
7760,31.54972,74.34361,Lahore,Punjab,,PK,"('31.618111', '74.2829063')"
7761,24.46861,39.61417,Medina,Al Madinah al Munawwarah,,SA,"('24.4721266', '39.6064525')"
7762,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.238082', '55.273186')"
7763,39.46975,-0.37739,Valencia,Valencia,Provincia de Valencia,ES,"('39.4746725', '-0.381343')"
7764,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.302988', '55.364578')"
7765,29.29583,48.07861,Salwa,Muhafazat Hawalli,,KW,"('29.3021321', '48.0874807')"
7766,-34.05065,24.9195,Jeffrey's Bay,Eastern Cape,Cacadu District Municipality,ZA,"('-34.0769149', '24.9162884')"
7767,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2241915', '55.4235952')"
7768,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0464216', '55.2441166')"
7769,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1125019', '55.1381167')"
7770,29.0825,48.13028,Al Fahahil,Al Ahmadi,,KW,"('29.0840088', '48.1242485')"
7771,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0847391', '55.1477189')"
7772,34.25083,36.01056,Bcharre,Liban-Nord,,LB,"('34.2902875', '35.9634061')"
7773,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.250926', '55.292304')"
7774,25.11641,56.34141,Al Fujayrah,Al Fujayrah,,AE,"('25.1224569', '56.3248185')"
7775,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2596582', '55.296507')"
7776,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4216993', '54.4463197')"
7777,56.79086,60.77889,Istok,Sverdlovsk,,RU,"('56.7447746', '60.8029485')"
7778,44.84306,20.40111,Zemun,Central Serbia,Belgrade,RS,"('44.8559598', '20.3636443')"
7779,36.44083,28.2225,Rodos,South Aegean,Nomos Dodekanisou,GR,"('36.4375094', '28.2243735')"
7780,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1954804', '55.278851')"
7781,-29.8579,31.0292,Durban,KwaZulu-Natal,eThekwini Metropolitan Municipality,ZA,"('-29.786296', '31.039622')"
7782,29.61031,52.53113,Shiraz,Fars,,IR,"('29.6123805', '52.4844619')"
7783,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2741656', '55.3277792')"
7784,37.49223,15.07041,Catania,Sicily,Catania,IT,"('37.5035886', '15.087027')"
7785,25.72149,-80.26838,Coral Gables,Florida,Miami-Dade County,US,"('25.749217', '-80.2604832')"
7786,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7895549', '46.5342783')"
7787,46.60816,11.8963,Badia,Trentino-Alto Adige,Bolzano,IT,"('46.5846555', '11.9047297')"
7788,49.26223,23.85609,Stryi,Lviv,,UA,"('49.2700873', '23.8734472')"
7789,31.32556,75.57917,Jalandhar,Punjab,Jalandhar,IN,"('31.3268778', '75.5758839')"
7790,51.51279,-0.09184,City of London,England,Greater London,GB,"('51.505321', '-0.087075')"
7791,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.6297716', '46.7189931')"
7792,25.0657,55.17128,Dubai,Dubai,,AE,"('25.188707', '55.255155')"
7793,44.39583,7.87574,Briaglia,Piedmont,Provincia di Cuneo,IT,"('44.4192544', '7.854475')"
7794,51.11866,-0.62262,Chiddingfold,England,Surrey,GB,"('51.0993361', '-0.5637346')"
7795,34.20732,-84.14019,Cumming,Georgia,Forsyth County,US,"('34.242921', '-84.1382843')"
7796,22.00417,120.74389,Hengchun,Taiwan,,TW,"('22.2953411', '120.6436479')"
7797,23.02579,72.58727,Ahmedabad,Gujarat,Ahmadabad,IN,"('23.0631247', '72.581787')"
7798,-40.85,172.8,Takaka,Tasman,Tasman District,NZ,"('-40.8223808', '173.0013919')"
7799,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7448005', '46.7764349')"
7800,28.58,77.33,Noida,Uttar Pradesh,Gautam Buddha Nagar,IN,"('28.6639102', '77.3180768')"
7801,26.21536,50.5832,Manama,Manama,,BH,"('26.239391', '50.580567')"
7802,31.78199,35.21961,West Jerusalem,Jerusalem,,IL,"('31.7804631', '35.2136503')"
7803,53.60697,9.90538,Eidelstedt,Hamburg,,DE,"('53.5588095', '9.862154')"
7804,-0.60467,30.64851,Mbarara,Western Region,Mbarara District,UG,"('-0.6138708', '30.645681')"
7805,40.78343,-73.96625,Manhattan,New York,New York County,US,"('40.7575283', '-73.9840627')"
7806,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1210797', '55.2258682')"
7807,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0492619', '55.2140969')"
7808,-33.85395,18.49231,Sunset Beach,Western Cape,City of Cape Town,ZA,"('-33.8005722', '18.4586267')"
7809,26.43442,50.10326,Dammam,Eastern Province,,SA,"('26.4315514', '50.0793294')"
7810,21.54238,39.19797,Jeddah,Makkah,,SA,"('21.5033016', '39.2522346')"
7811,29.61031,52.53113,Shiraz,Fars,,IR,"('29.6600215', '52.497207')"
7812,43.93064,10.92365,Pistoia,Tuscany,Provincia di Pistoia,IT,"('43.936059', '10.913665')"
7813,25.33132,56.34199,Khawr Fakkan,Ash Shariqah,,AE,"('25.3583902', '56.3500728')"
7814,12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('13.0015281', '77.6615423')"
7815,31.89299,35.89314,Al Bunayyat ash Shamaliyah,Amman,,JO,"('31.93609', '35.8918')"
7816,31.54972,74.34361,Lahore,Punjab,,PK,"('31.5161534', '74.2607036')"
7817,43.9301,2.21878,Cunac,Midi-Pyrenees,Departement du Tarn,FR,"('43.937111', '2.1955892')"
7818,13.48773,144.78138,Tamuning-Tumon-Harmon Village,Tamuning,,GU,"('13.490787', '144.7912753')"
7819,39.46975,-0.37739,Valencia,Valencia,Provincia de Valencia,ES,"('39.4800481', '-0.3903615')"
7820,51.51988,-0.09446,Barbican,England,Greater London,GB,"('51.5267379', '-0.0892035')"
7821,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4757393', '54.3882212')"
7822,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2460498', '55.3030682')"
7823,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2435136', '55.3099341')"
7824,7.89607,98.29661,Patong,Phuket,,TH,"('7.898676', '98.300442')"
7825,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2729576', '55.3164734')"
7826,24.9424,67.2066,Malir Cantonment,Sindh,,PK,"('24.9064205', '67.1967726')"
7827,41.43541,2.18982,Sant Andreu de Palomar,Catalonia,Provincia de Barcelona,ES,"('41.4408329', '2.1980043')"
7828,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0491568', '55.132865')"
7829,38.29124,-76.63579,Leonardtown,Maryland,Saint Mary's County,US,"('38.298933', '-76.638824')"
7830,19.88601,102.13503,Louangphabang,Louangphabang,,LA,"('19.888773', '102.139117')"
7831,25.33132,56.34199,Khawr Fakkan,Ash Shariqah,,AE,"('25.3710171', '56.3478862')"
7832,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.237495', '55.274537')"
7833,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1937514', '55.2451637')"
7834,12.91723,74.85603,Mangalore,Karnataka,Dakshina Kannada,IN,"('12.8761185', '74.8315542')"
7835,0.31628,32.58219,Kampala,Central Region,Kampala District,UG,"('0.316873', '32.60077')"
7836,50.63297,3.05858,Lille,Nord-Pas-de-Calais,Departement du Nord,FR,"('50.6357035', '3.0700746')"
7837,29.25722,48.05722,Sabah as Salim,Mubarak al Kabir,,KW,"('29.2729925', '48.0442592')"
7838,56.24688,-3.15861,Freuchie,Scotland,Fife,GB,"('56.249755', '-3.1482579')"
7839,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3105946', '55.4567112')"
7840,53.26667,-1.35,Staveley,England,Derbyshire,GB,"('53.2451394', '-1.3338522')"
7841,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1143122', '55.1387501')"
7842,34.69374,135.50218,Osaka-shi,Osaka,,JP,"('34.6750078', '135.4985755')"
7843,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3044802', '55.3805415')"
7844,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1768075', '55.2456153')"
7845,59.88333,29.9,Peterhof,St.-Petersburg,,RU,"('59.8863041', '29.9085976')"
7846,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.243988', '55.311819')"
7847,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0533259', '55.1250135')"
7848,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.8150169', '46.7271015')"
7849,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0014756', '55.123381')"
7850,36.31559,59.56796,Mashhad,Razavi Khorasan,,IR,"('36.2878476', '59.6155447')"
7851,51.92363,-2.09839,Swindon,England,Gloucestershire,GB,"('51.9181607', '-2.0965017')"
7852,52.07667,4.29861,The Hague,South Holland,Gemeente Den Haag,NL,"('52.0816588', '4.3066741')"
7853,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2511409', '55.3037267')"
7854,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1154928', '55.2196619')"
7855,24.83833,121.00778,Zhubei,Taiwan,Hsinchu,TW,"('24.8134072', '121.023589')"
7856,32.49268,74.53134,Sialkot,Punjab,,PK,"('32.4937352', '74.5415679')"
7857,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1937451', '55.2769')"
7858,42.33176,-71.12116,Brookline,Massachusetts,Norfolk County,US,"('42.3463425', '-71.1074078')"
7859,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1175531', '55.2125166')"
7860,24.49023,46.26871,shokhaib,Ar Riyad,,SA,"('24.4911419', '46.3258639')"
7861,56.91561,53.3221,Khokhryaki,Udmurtiya,,RU,"('56.8414582', '53.3076999')"
7862,4.85876,-74.05866,Chia,Cundinamarca,,CO,"('4.8537217', '-74.0649531')"
7863,52.22977,21.01178,Warsaw,Masovian Voivodeship,Warszawa,PL,"('52.2435324', '21.0106636')"
7864,24.9056,67.0822,Karachi,Sindh,Karachi District,PK,"('24.8690839', '67.074726')"
7865,25.0657,55.17128,Dubai,Dubai,,AE,"('25.097739', '55.204439')"
7866,50.21773,8.26679,Idstein,Hesse,Regierungsbezirk Darmstadt,DE,"('50.2218602', '8.2680809')"
7867,-22.90278,-43.2075,Rio de Janeiro,Rio de Janeiro,Rio De Janeiro,BR,"('-22.9653515', '-43.2024639')"
7868,31.95522,35.94503,Amman,Amman,,JO,"('31.978652', '35.8972669')"
7869,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.1890804', '55.3830722')"
7870,58.19719,15.05376,Boxholm,OEstergoetland,Boxholms Kommun,SE,"('58.2014835', '15.0533')"
7871,31.54972,74.34361,Lahore,Punjab,,PK,"('31.4707143', '74.3089566')"
7872,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4998051', '54.3710844')"
7873,29.33389,48.07611,As Salimiyah,Muhafazat Hawalli,,KW,"('29.3436352', '48.076892')"
7874,51.50853,-0.12574,London,England,Greater London,GB,"('51.5039038', '-0.1438567')"
7875,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2738314', '55.3116305')"
7876,30.06263,31.24967,Cairo,Muhafazat al Qahirah,,EG,"('30.0549751', '31.3514443')"
7877,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2607301', '55.3299839')"
7878,21.19594,72.83023,Surat,Gujarat,Surat,IN,"('21.1702357', '72.7891315')"
7879,51.11642,2.63772,Koksijde,Flanders,Provincie West-Vlaanderen,BE,"('51.1187486', '2.6271637')"
7880,53.60141,11.50487,Raben Steinfeld,Mecklenburg-Vorpommern,,DE,"('53.59408', '11.45516')"
7881,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2887097', '55.3265')"
7882,50.6856,-121.942,Lillooet,British Columbia,,CA,"('50.6906209', '-121.9372463')"
7883,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0467106', '55.2189191')"
7884,14.32944,120.93667,Dasmarinas,Calabarzon,Province of Cavite,PH,"('14.3561307', '120.9600253')"
7885,21.27028,40.41583,Ta'if,Makkah,,SA,"('21.2637467', '40.4585585')"
7886,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7252087', '46.677409')"
7887,26.27944,50.20833,Khobar,Eastern Province,,SA,"('26.303358', '50.2069205')"
7888,18.43997,73.77545,Kharakvasla,Maharashtra,Pune Division,IN,"('18.3565029', '73.7507276')"
7889,11.24802,75.7804,Kozhikode,Kerala,Kozhikode,IN,"('11.2732268', '75.7746014')"
7890,24.3643,56.74681,Al Sohar,Al Batinah,,OM,"('24.3407765', '56.7292336')"
7891,28.06403,-16.73012,Playa de las Americas,Canary Islands,Provincia de Santa Cruz de Tenerife,ES,"('28.0613928', '-16.7267975')"
7892,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0708078', '55.1354791')"
7893,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2541', '55.3051667')"
7894,60.14151,11.17515,Jessheim,Akershus,Ullensaker,NO,"('60.190652', '11.1027251')"
7895,25.8826,-80.1806,Biscayne Park,Florida,Miami-Dade County,US,"('25.8884534', '-80.1625492')"
7896,43.31829,1.95449,Castelnaudary,Languedoc-Roussillon,Departement de l'Aude,FR,"('43.2987471', '1.9560615')"
7897,29.47639,30.96119,Tamiyah,Muhafazat al Fayyum,,EG,"('29.4887413', '31.0449768')"
7898,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3554201', '55.386431')"
7899,-1.28333,36.81667,Nairobi,Nairobi Area,,KE,"('-1.274969', '36.821365')"
7900,58.53706,15.03649,Motala,OEstergoetland,Motala Kommun,SE,"('58.5330827', '15.0550844')"
7901,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0759099', '55.1312748')"
7902,55.75367,12.59181,Charlottenlund,Capital Region,Gentofte Kommune,DK,"('55.7775753', '12.5900296')"
7903,26.71562,-80.11504,Schall Circle,Florida,Palm Beach County,US,"('26.7254902', '-80.0860749')"
7904,49.05913,20.07975,Strba,Presovsky,Okres Poprad,SK,"('49.1291615', '20.0597503')"
7905,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2437498', '55.3467876')"
7906,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2200681', '55.2858019')"
7907,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.234355', '55.3240147')"
7908,30.06263,31.24967,Cairo,Muhafazat al Qahirah,,EG,"('30.0044026', '31.4214772')"
7909,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2996244', '55.4398712')"
7910,28.58,77.33,Noida,Uttar Pradesh,Gautam Buddha Nagar,IN,"('28.562518', '77.29107')"
7911,44.74194,20.44139,Rakovica,Central Serbia,Belgrade,RS,"('44.7221069', '20.4234391')"
7912,50.43488,16.66145,Klodzko,Lower Silesian Voivodeship,Powiat klodzki,PL,"('50.4390026', '16.6537336')"
7913,25.11641,56.34141,Al Fujayrah,Al Fujayrah,,AE,"('25.1194356', '56.3284067')"
7914,25.0657,55.17128,Dubai,Dubai,,AE,"('25.2100386', '55.2591766')"
7915,40.90728,-3.73523,Canencia,Madrid,Provincia de Madrid,ES,"('40.9072297', '-3.7385701')"
7916,25.0657,55.17128,Dubai,Dubai,,AE,"('25.076412', '55.140578')"
7917,8.35122,-62.64102,Ciudad Guayana,Bolivar,Municipio Caroni,VE,"('8.2972255', '-62.729997')"
7918,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2452384', '55.3059124')"
7919,41.40237,2.15641,Gracia,Catalonia,Provincia de Barcelona,ES,"('41.3996161', '2.1621006')"
7920,44.09128,8.22893,Ceriale,Liguria,Provincia di Savona,IT,"('44.0965369', '8.2334233')"
7921,55.34936,12.23382,Harlev,Zealand,Stevns Kommune,DK,"('55.3144505', '12.1765188')"
7922,30.00808,31.21093,Al Jizah,Al Jizah,,EG,"('29.9887981', '31.2244813')"
7923,27.01122,49.65825,Al Jubayl,Eastern Province,,SA,"('26.9733324', '49.6506715')"
7924,29.33278,48.02861,Hawalli,Muhafazat Hawalli,,KW,"('29.3453998', '48.0157578')"
7925,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0567569', '55.270295')"
7926,20.01288,41.46767,Al Bahah,Mintaqat al Bahah,,SA,"('19.92583', '41.61131')"
7927,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1534109', '55.2435913')"
7928,25.0657,55.17128,Dubai,Dubai,,AE,"('25.110294', '55.195852')"
7929,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.1754786', '55.3697835')"
7930,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2278072', '55.3205358')"
7931,19.30157,72.85107,Bhayandar,Maharashtra,Thane,IN,"('19.3007254', '72.8467217')"
7932,44.61094,7.94284,Barolo,Piedmont,Provincia di Cuneo,IT,"('44.612401', '7.941501')"
7933,30.06263,31.24967,Cairo,Muhafazat al Qahirah,,EG,"('30.0803862', '31.3250182')"
7934,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4491901', '54.3535527')"
7935,28.58,77.33,Noida,Uttar Pradesh,Gautam Buddha Nagar,IN,"('28.661418', '77.314476')"
7936,44.38597,7.83163,Piazza,Piedmont,Provincia di Cuneo,IT,"('44.3878929', '7.8309721')"
7937,9.93988,76.26022,Cochin,Kerala,Ernakulam,IN,"('9.9809029', '76.2869385')"
7938,12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.9969503', '77.5973354')"
7939,21.42664,39.82563,Mecca,Makkah,,SA,"('21.4997035', '39.7830471')"
7940,55.0708,14.91978,Akirkeby,Capital Region,Bornholm Kommune,DK,"('55.160428', '14.8668836')"
7941,30.06263,31.24967,Cairo,Muhafazat al Qahirah,,EG,"('30.0909036', '31.3141515')"
7942,27.94368,78.15658,Harduaganj,Uttar Pradesh,Aligarh,IN,"('27.9572237', '78.08929')"
7943,51.43159,-0.7881,Binfield,England,Bracknell Forest,GB,"('51.4107211', '-0.7989404')"
7944,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4932862', '54.3625932')"
7945,60.16952,24.93545,Helsinki,Uusimaa,Helsinki,FI,"('60.1720037', '24.9366797')"
7946,25.41111,55.43504,Ajman,Ajman,,AE,"('25.3622472', '55.4860566')"
7947,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0699337', '55.1286323')"
7948,51.50949,-0.59541,Slough,England,Slough,GB,"('51.5080574', '-0.589456')"
7949,13.00639,80.25417,Gandhi Nagar,Tamil Nadu,Chennai,IN,"('13.0199924', '80.243067')"
7950,12.96095,80.24094,Perungudi,Tamil Nadu,Kancheepuram,IN,"('12.9739', '80.2429')"
7951,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.354691', '55.388774')"
7952,51.80246,-0.87032,Stone,England,Buckinghamshire,GB,"('51.8051238', '-0.846607')"
7953,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2219494', '55.2882789')"
7954,25.41694,51.40389,Umm Salal Muhammad,Baladiyat Umm Salal,,QA,"('25.4278357', '51.5043053')"
7955,25.11641,56.34141,Al Fujayrah,Al Fujayrah,,AE,"('25.1225701', '56.3323478')"
